name,brand,category,subcategory,sku,hasVariants,optionType,variantName,variantSku,packSize,unit,estimatedCost,markupPct,price,stock,lowStockThreshold,imageUrl,imageSearchQuery,imageStatus,priceStatus,supplier,barcode,country,lastPriceCheck,notes
Pampers Baby Diapers Small 20 - Bundle of 2,Pampers,household,Baby Diapers,BS-PAMPERS-BABY-DIAPERS-SMALL-20-0366-B2,false,,,,Small 20 x 2,item,8900,0.22,10850,0,5,assets/household.jpg,Pampers Baby Diapers Small 20 Nigeria product pack bundle 2,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pampers Baby Diapers Medium 20 - Bundle of 2,Pampers,household,Baby Diapers,BS-PAMPERS-BABY-DIAPERS-MEDIUM-20-0367-B2,false,,,,Medium 20 x 2,item,8450,0.22,10300,0,5,assets/household.jpg,Pampers Baby Diapers Medium 20 Nigeria product pack bundle 2,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pampers Baby Diapers Large 20 - Bundle of 2,Pampers,household,Baby Diapers,BS-PAMPERS-BABY-DIAPERS-LARGE-20-0368-B2,false,,,,Large 20 x 2,item,12800,0.22,15600,0,5,assets/household.jpg,Pampers Baby Diapers Large 20 Nigeria product pack bundle 2,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Pampers Baby Diapers XL 20 - Bundle of 2,Pampers,household,Baby Diapers,BS-PAMPERS-BABY-DIAPERS-XL-20-0369-B2,false,,,,XL 20 x 2,item,8050,0.22,9800,0,5,assets/household.jpg,Pampers Baby Diapers XL 20 Nigeria product pack bundle 2,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Big Bull Rice 1kg - Bundle of 3,Big Bull,grains,Rice,BS-BIG-BULL-RICE-1KG-0001-B3,false,,,,1kg x 3,item,1900,0.16,2200,0,5,assets/rice.jpg,Big Bull Rice 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Big Bull Rice 2kg - Bundle of 3,Big Bull,grains,Rice,BS-BIG-BULL-RICE-2KG-0002-B3,false,,,,2kg x 3,item,3500,0.16,4050,0,5,assets/rice.jpg,Big Bull Rice 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Big Bull Rice 5kg - Bundle of 3,Big Bull,grains,Rice,BS-BIG-BULL-RICE-5KG-0003-B3,false,,,,5kg x 3,item,9150,0.16,10600,0,5,assets/rice.jpg,Big Bull Rice 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Big Bull Rice 10kg - Bundle of 3,Big Bull,grains,Rice,BS-BIG-BULL-RICE-10KG-0004-B3,false,,,,10kg x 3,item,18200,0.16,21100,0,5,assets/rice.jpg,Big Bull Rice 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Big Bull Rice 25kg - Bundle of 3,Big Bull,grains,Rice,BS-BIG-BULL-RICE-25KG-0005-B3,false,,,,25kg x 3,item,49750,0.16,57700,0,5,assets/rice.jpg,Big Bull Rice 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Big Bull Rice 50kg - Bundle of 3,Big Bull,grains,Rice,BS-BIG-BULL-RICE-50KG-0006-B3,false,,,,50kg x 3,item,98500,0.16,114250,0,5,assets/rice.jpg,Big Bull Rice 50kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Mama Gold Rice 1kg - Bundle of 3,Mama Gold,grains,Rice,BS-MAMA-GOL-RICE-1KG-0007-B3,false,,,,1kg x 3,item,2200,0.16,2550,0,5,assets/rice.jpg,Mama Gold Rice 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Mama Gold Rice 5kg - Bundle of 3,Mama Gold,grains,Rice,BS-MAMA-GOL-RICE-5KG-0008-B3,false,,,,5kg x 3,item,9450,0.16,10950,0,5,assets/rice.jpg,Mama Gold Rice 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Mama Gold Rice 10kg - Bundle of 3,Mama Gold,grains,Rice,BS-MAMA-GOL-RICE-10KG-0009-B3,false,,,,10kg x 3,item,20200,0.16,23450,0,5,assets/rice.jpg,Mama Gold Rice 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Mama Gold Rice 25kg - Bundle of 3,Mama Gold,grains,Rice,BS-MAMA-GOL-RICE-25KG-0010-B3,false,,,,25kg x 3,item,47150,0.16,54700,0,5,assets/rice.jpg,Mama Gold Rice 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Mama Gold Rice 50kg - Bundle of 3,Mama Gold,grains,Rice,BS-MAMA-GOL-RICE-50KG-0011-B3,false,,,,50kg x 3,item,97800,0.16,113450,0,5,assets/rice.jpg,Mama Gold Rice 50kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Royal Stallion Rice 1kg - Bundle of 3,Royal Stallion,grains,Rice,BS-ROYAL-ST-RICE-1KG-0012-B3,false,,,,1kg x 3,item,2200,0.16,2550,0,5,assets/rice.jpg,Royal Stallion Rice 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Royal Stallion Rice 5kg - Bundle of 3,Royal Stallion,grains,Rice,BS-ROYAL-ST-RICE-5KG-0013-B3,false,,,,5kg x 3,item,9750,0.16,11300,0,5,assets/rice.jpg,Royal Stallion Rice 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Royal Stallion Rice 10kg - Bundle of 3,Royal Stallion,grains,Rice,BS-ROYAL-ST-RICE-10KG-0014-B3,false,,,,10kg x 3,item,20100,0.16,23300,0,5,assets/rice.jpg,Royal Stallion Rice 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Royal Stallion Rice 25kg - Bundle of 3,Royal Stallion,grains,Rice,BS-ROYAL-ST-RICE-25KG-0015-B3,false,,,,25kg x 3,item,54250,0.16,62950,0,5,assets/rice.jpg,Royal Stallion Rice 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Royal Stallion Rice 50kg - Bundle of 3,Royal Stallion,grains,Rice,BS-ROYAL-ST-RICE-50KG-0016-B3,false,,,,50kg x 3,item,106650,0.16,123700,0,5,assets/rice.jpg,Royal Stallion Rice 50kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Cap Rice Rice 1kg - Bundle of 3,Cap Rice,grains,Rice,BS-CAP-RICE-RICE-1KG-0017-B3,false,,,,1kg x 3,item,1900,0.16,2200,0,5,assets/rice.jpg,Cap Rice Rice 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Cap Rice Rice 5kg - Bundle of 3,Cap Rice,grains,Rice,BS-CAP-RICE-RICE-5KG-0018-B3,false,,,,5kg x 3,item,10200,0.16,11850,0,5,assets/rice.jpg,Cap Rice Rice 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Cap Rice Rice 10kg - Bundle of 3,Cap Rice,grains,Rice,BS-CAP-RICE-RICE-10KG-0019-B3,false,,,,10kg x 3,item,21100,0.16,24500,0,5,assets/rice.jpg,Cap Rice Rice 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Cap Rice Rice 25kg - Bundle of 3,Cap Rice,grains,Rice,BS-CAP-RICE-RICE-25KG-0020-B3,false,,,,25kg x 3,item,45550,0.16,52850,0,5,assets/rice.jpg,Cap Rice Rice 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Cap Rice Rice 50kg - Bundle of 3,Cap Rice,grains,Rice,BS-CAP-RICE-RICE-50KG-0021-B3,false,,,,50kg x 3,item,105350,0.16,122200,0,5,assets/rice.jpg,Cap Rice Rice 50kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tropical Sun Basmati Rice 1kg - Bundle of 3,Tropical Sun,grains,Basmati Rice,BS-TROPICAL-BASMATI-RICE-1KG-0022-B3,false,,,,1kg x 3,item,4500,0.16,5200,0,5,assets/rice.jpg,Tropical Sun Basmati Rice 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tropical Sun Basmati Rice 2kg - Bundle of 3,Tropical Sun,grains,Basmati Rice,BS-TROPICAL-BASMATI-RICE-2KG-0023-B3,false,,,,2kg x 3,item,8600,0.16,10000,0,5,assets/rice.jpg,Tropical Sun Basmati Rice 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tropical Sun Basmati Rice 5kg - Bundle of 3,Tropical Sun,grains,Basmati Rice,BS-TROPICAL-BASMATI-RICE-5KG-0024-B3,false,,,,5kg x 3,item,20650,0.16,23950,0,5,assets/rice.jpg,Tropical Sun Basmati Rice 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Tropical Sun Basmati Rice 10kg - Bundle of 3,Tropical Sun,grains,Basmati Rice,BS-TROPICAL-BASMATI-RICE-10KG-0025-B3,false,,,,10kg x 3,item,47700,0.16,55350,0,5,assets/rice.jpg,Tropical Sun Basmati Rice 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Brown Beans 500g - Bundle of 3,Generic,grains,Brown Beans,BS-GENERIC-BROWN-BEANS-500G-0026-B3,false,,,,500g x 3,item,1150,0.16,1350,0,5,assets/rice.jpg,Generic Brown Beans 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Brown Beans 1kg - Bundle of 3,Generic,grains,Brown Beans,BS-GENERIC-BROWN-BEANS-1KG-0027-B3,false,,,,1kg x 3,item,2350,0.16,2750,0,5,assets/rice.jpg,Generic Brown Beans 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Brown Beans 2kg - Bundle of 3,Generic,grains,Brown Beans,BS-GENERIC-BROWN-BEANS-2KG-0028-B3,false,,,,2kg x 3,item,4650,0.16,5400,0,5,assets/rice.jpg,Generic Brown Beans 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Brown Beans 5kg - Bundle of 3,Generic,grains,Brown Beans,BS-GENERIC-BROWN-BEANS-5KG-0029-B3,false,,,,5kg x 3,item,13250,0.16,15350,0,5,assets/rice.jpg,Generic Brown Beans 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Brown Beans 10kg - Bundle of 3,Generic,grains,Brown Beans,BS-GENERIC-BROWN-BEANS-10KG-0030-B3,false,,,,10kg x 3,item,25450,0.16,29500,0,5,assets/rice.jpg,Generic Brown Beans 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Brown Beans 25kg - Bundle of 3,Generic,grains,Brown Beans,BS-GENERIC-BROWN-BEANS-25KG-0031-B3,false,,,,25kg x 3,item,65900,0.16,76450,0,5,assets/rice.jpg,Generic Brown Beans 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
White Beans 500g - Bundle of 3,Generic,grains,White Beans,BS-GENERIC-WHITE-BEANS-500G-0032-B3,false,,,,500g x 3,item,1300,0.16,1500,0,5,assets/rice.jpg,Generic White Beans 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
White Beans 1kg - Bundle of 3,Generic,grains,White Beans,BS-GENERIC-WHITE-BEANS-1KG-0033-B3,false,,,,1kg x 3,item,2600,0.16,3000,0,5,assets/rice.jpg,Generic White Beans 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
White Beans 2kg - Bundle of 3,Generic,grains,White Beans,BS-GENERIC-WHITE-BEANS-2KG-0034-B3,false,,,,2kg x 3,item,5650,0.16,6550,0,5,assets/rice.jpg,Generic White Beans 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
White Beans 5kg - Bundle of 3,Generic,grains,White Beans,BS-GENERIC-WHITE-BEANS-5KG-0035-B3,false,,,,5kg x 3,item,12950,0.16,15000,0,5,assets/rice.jpg,Generic White Beans 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
White Beans 10kg - Bundle of 3,Generic,grains,White Beans,BS-GENERIC-WHITE-BEANS-10KG-0036-B3,false,,,,10kg x 3,item,26650,0.16,30900,0,5,assets/rice.jpg,Generic White Beans 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
White Beans 25kg - Bundle of 3,Generic,grains,White Beans,BS-GENERIC-WHITE-BEANS-25KG-0037-B3,false,,,,25kg x 3,item,70000,0.16,81200,0,5,assets/rice.jpg,Generic White Beans 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri White 500g - Bundle of 3,Generic,grains,Garri White,BS-GENERIC-GARRI-WHITE-500G-0038-B3,false,,,,500g x 3,item,850,0.16,1000,0,5,assets/rice.jpg,Generic Garri White 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri White 1kg - Bundle of 3,Generic,grains,Garri White,BS-GENERIC-GARRI-WHITE-1KG-0039-B3,false,,,,1kg x 3,item,1900,0.16,2200,0,5,assets/rice.jpg,Generic Garri White 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri White 2kg - Bundle of 3,Generic,grains,Garri White,BS-GENERIC-GARRI-WHITE-2KG-0040-B3,false,,,,2kg x 3,item,3650,0.16,4250,0,5,assets/rice.jpg,Generic Garri White 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri White 5kg - Bundle of 3,Generic,grains,Garri White,BS-GENERIC-GARRI-WHITE-5KG-0041-B3,false,,,,5kg x 3,item,9150,0.16,10600,0,5,assets/rice.jpg,Generic Garri White 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri White 10kg - Bundle of 3,Generic,grains,Garri White,BS-GENERIC-GARRI-WHITE-10KG-0042-B3,false,,,,10kg x 3,item,16150,0.16,18750,0,5,assets/rice.jpg,Generic Garri White 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri White 25kg - Bundle of 3,Generic,grains,Garri White,BS-GENERIC-GARRI-WHITE-25KG-0043-B3,false,,,,25kg x 3,item,41900,0.16,48600,0,5,assets/rice.jpg,Generic Garri White 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri Yellow 500g - Bundle of 3,Generic,grains,Garri Yellow,BS-GENERIC-GARRI-YELLOW-500G-0044-B3,false,,,,500g x 3,item,850,0.16,1000,0,5,assets/rice.jpg,Generic Garri Yellow 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri Yellow 1kg - Bundle of 3,Generic,grains,Garri Yellow,BS-GENERIC-GARRI-YELLOW-1KG-0045-B3,false,,,,1kg x 3,item,1750,0.16,2050,0,5,assets/rice.jpg,Generic Garri Yellow 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri Yellow 2kg - Bundle of 3,Generic,grains,Garri Yellow,BS-GENERIC-GARRI-YELLOW-2KG-0046-B3,false,,,,2kg x 3,item,3650,0.16,4250,0,5,assets/rice.jpg,Generic Garri Yellow 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri Yellow 5kg - Bundle of 3,Generic,grains,Garri Yellow,BS-GENERIC-GARRI-YELLOW-5KG-0047-B3,false,,,,5kg x 3,item,8900,0.16,10300,0,5,assets/rice.jpg,Generic Garri Yellow 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri Yellow 10kg - Bundle of 3,Generic,grains,Garri Yellow,BS-GENERIC-GARRI-YELLOW-10KG-0048-B3,false,,,,10kg x 3,item,18350,0.16,21300,0,5,assets/rice.jpg,Generic Garri Yellow 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Garri Yellow 25kg - Bundle of 3,Generic,grains,Garri Yellow,BS-GENERIC-GARRI-YELLOW-25KG-0049-B3,false,,,,25kg x 3,item,48900,0.16,56700,0,5,assets/rice.jpg,Generic Garri Yellow 25kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Semolina 500g - Bundle of 3,Golden Penny,grains,Semolina,BS-GOLDEN-P-SEMOLINA-500G-0050-B3,false,,,,500g x 3,item,1300,0.16,1500,0,5,assets/rice.jpg,Golden Penny Semolina 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Semolina 1kg - Bundle of 3,Golden Penny,grains,Semolina,BS-GOLDEN-P-SEMOLINA-1KG-0051-B3,false,,,,1kg x 3,item,2600,0.16,3000,0,5,assets/rice.jpg,Golden Penny Semolina 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Semolina 2kg - Bundle of 3,Golden Penny,grains,Semolina,BS-GOLDEN-P-SEMOLINA-2KG-0052-B3,false,,,,2kg x 3,item,4950,0.16,5750,0,5,assets/rice.jpg,Golden Penny Semolina 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Semolina 5kg - Bundle of 3,Golden Penny,grains,Semolina,BS-GOLDEN-P-SEMOLINA-5KG-0053-B3,false,,,,5kg x 3,item,12650,0.16,14650,0,5,assets/rice.jpg,Golden Penny Semolina 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Semolina 10kg - Bundle of 3,Golden Penny,grains,Semolina,BS-GOLDEN-P-SEMOLINA-10KG-0054-B3,false,,,,10kg x 3,item,28500,0.16,33050,0,5,assets/rice.jpg,Golden Penny Semolina 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Honeywell Semolina 500g - Bundle of 3,Honeywell,grains,Semolina,BS-HONEYWEL-SEMOLINA-500G-0055-B3,false,,,,500g x 3,item,1450,0.16,1700,0,5,assets/rice.jpg,Honeywell Semolina 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Honeywell Semolina 1kg - Bundle of 3,Honeywell,grains,Semolina,BS-HONEYWEL-SEMOLINA-1KG-0056-B3,false,,,,1kg x 3,item,2750,0.16,3200,0,5,assets/rice.jpg,Honeywell Semolina 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Honeywell Semolina 2kg - Bundle of 3,Honeywell,grains,Semolina,BS-HONEYWEL-SEMOLINA-2KG-0057-B3,false,,,,2kg x 3,item,5100,0.16,5900,0,5,assets/rice.jpg,Honeywell Semolina 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Honeywell Semolina 5kg - Bundle of 3,Honeywell,grains,Semolina,BS-HONEYWEL-SEMOLINA-5KG-0058-B3,false,,,,5kg x 3,item,14100,0.16,16350,0,5,assets/rice.jpg,Honeywell Semolina 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Honeywell Semolina 10kg - Bundle of 3,Honeywell,grains,Semolina,BS-HONEYWEL-SEMOLINA-10KG-0059-B3,false,,,,10kg x 3,item,25450,0.16,29500,0,5,assets/rice.jpg,Honeywell Semolina 10kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Wheat Meal 500g - Bundle of 3,Golden Penny,grains,Wheat Meal,BS-GOLDEN-P-WHEAT-MEAL-500G-0060-B3,false,,,,500g x 3,item,1150,0.16,1350,0,5,assets/rice.jpg,Golden Penny Wheat Meal 500g Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Wheat Meal 1kg - Bundle of 3,Golden Penny,grains,Wheat Meal,BS-GOLDEN-P-WHEAT-MEAL-1KG-0061-B3,false,,,,1kg x 3,item,2750,0.16,3200,0,5,assets/rice.jpg,Golden Penny Wheat Meal 1kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Wheat Meal 2kg - Bundle of 3,Golden Penny,grains,Wheat Meal,BS-GOLDEN-P-WHEAT-MEAL-2KG-0062-B3,false,,,,2kg x 3,item,5100,0.16,5900,0,5,assets/rice.jpg,Golden Penny Wheat Meal 2kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
Golden Penny Wheat Meal 5kg - Bundle of 3,Golden Penny,grains,Wheat Meal,BS-GOLDEN-P-WHEAT-MEAL-5KG-0063-B3,false,,,,5kg x 3,item,12650,0.16,14650,0,5,assets/rice.jpg,Golden Penny Wheat Meal 5kg Nigeria product pack bundle 3,Category placeholder – replace with verified product image,Estimated – verify with supplier,,,Nigeria/Imported,2026-08-10,"Stage catalogue item; verify exact pack, image and supplier price before live sale."
